,index,propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,superTopHighlight,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
951,1,101899240,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/f1/33/1137587432.jpg,42,139000.0,chalet,sale,248.0,3,2,colmenar,Madrid,Chapineria,es,40.3813014,-4.2105632,False,https://www.idealista.com/inmueble/101899240/,45165,"Chapinería es un municipio y localidad española de la Comunidad de Madrid, perteneciente a la comarca de la Sierra Oeste de Madrid. El granito berroqueño presente en este municipio se encuentra incluso en el núcleo urbano, lo que le da su típico carácter serrano con algunas calles que tienen el pavimento de roca en su estado natural. Chapinería se encuentra a 50 kilómetros del centro de Madrid, unos 40 minutos en coche por la autovía M-501. Una línea de autobús presta servicio a este municipio. Dicha línea conecta Chapinería con los pueblos de la zona, con dos municipios de Ávila y tiene la cabecera en el Intercambiador de Príncipe Pío Línea 551: Madrid (Príncipe Pío)-San Martín de Valdeiglesias-El Tiemblo/Cebreros. Esta casa para rehabilitar, se ubica en el centro del pueblo, consta de una superficie construida de 248m2, 124 m2 por planta.  La planta baja, tiene dos accesos, un portal de acceso a la planta baja y otro acceso por escalera interior a la planta de arriba. La distribución en la actualidad es diáfana en planta baja, más cuarto de oficina y planta alta, con pasillo de distribución que da acceso a tres dormitorios, comedor, salón con balcón sobre patio privado, cocina con terraza volada sobre patio, despensa y cuarto de aseo con ventana.  La vivienda dispone de un proyecto VISADO de reestructuración de cubierta y forjado. Si quieres vivir en un pueblo de la sierra de Madrid con mucha vida, consúltanos y ven a verlo.",True,renew,False,560.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Chapineria', 'title': 'Chalet adosado en colmenar'}",True,False,False,False,,False,False,OKM-08255,,,,,,,,
952,2,102203189,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/0d/ea/1147751830.jpg,35,130000.0,flat,sale,19.0,1,1,Calle de Ministriles,Madrid,Madrid,es,40.4116344,-3.7010667,False,https://www.idealista.com/inmueble/102203189/,6208,"La Casa Agency Lavapiés ofrece en VENTA este fantástico estudio en venta en la calle Ministriles del barrio de Lavapiés - Embajadores en Madrid centro. Este inmueble en venta se distribuye en las siguientes estancias: - Dormitorio cocina, - 1 cuarto de baño. Es ideal para tu primera vivienda o tu primera inversión. Hay que destacar que el barrio de Embajadores del distrito Centro cuenta con una gran variedad de servicios sociales, de salud, educativos, financieros, gastronómicos, culturales y de ocio. Así como comerciales, con 2 mercados municipales, varios supermercados de las principales franquicias y múltiples comercios locales de proximidad con una gran variedad de productos. Además este piso en venta en la calle Ministriles está situado en una zona con una excelente comunicación. Ya que muy cerca se encuentran varias estaciones de Metro de Madrid y de Cercanías Renfe.",True,good,False,6842.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle de Ministriles'}",False,False,False,False,,False,False,LCM25623,2,False,Centro,Lavapiés-Embajadores,False,,,
953,3,101448414,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/ea/3a/1128745526.jpg,71,695000.0,chalet,sale,545.0,5,6,Calle Faroles,Madrid,Villaviciosa de Odón,es,40.366204,-3.886398,False,https://www.idealista.com/inmueble/101448414/,20109,"Descubra su oasis privado en la exclusiva zona de Villaviciosa de Odón, Campo Odón, en la comunidad de Madrid. Presentamos este impresionante chalet independiente distribuido en 3 plantas, con un total de 545 m² de vivienda útil. Con excelentes calidades y un diseño impecable, esta residencia ofrece un estilo de vida exclusivo y sofisticado. En el interior, encontrará amplios espacios luminosos y acabados de lujo en todas partes. El chalet cuenta con 5 dormitorios, cada uno con su propio baño privado, que proporcionan la máxima comodidad y privacidad para usted y su familia. El suelo radiante en toda la vivienda garantiza una temperatura agradable durante todo el año, mientras que el impresionante suelo de mármol en el salón añade un toque de elegancia y distinción. El garaje amplio ofrece espacio más que suficiente para varios vehículos, y además cuenta con una zona de bricolaje, ideal para los amantes del arreglo y mantenimiento del hogar. El exterior es igualmente impresionante, con un magnífico jardín cuidadosamente diseñado que rodea la propiedad. Disfrute de su propia piscina privada y relájese en la zona de barbacoa, perfecta para disfrutar de comidas al aire libre y eventos con familiares y amigos. Ubicado en la prestigiosa zona de Campo Odón, este chalet independiente ofrece tranquilidad y privacidad, al tiempo que se beneficia de la proximidad a tiendas, restaurantes, colegios y conexiones de transporte. No pierda la oportunidad de vivir en este espectacular chalet independiente con jardín, piscina, garaje amplio, zona de bricolaje y zona de barbacoa en la codiciada zona de Villaviciosa de Odón, Campo Odón. Disfrute de un estilo de vida exclusivo y de todas las comodidades que esta magnífica propiedad tiene para ofrecer. Contáctenos hoy mismo para programar una visita y descubrir todos los detalles de esta impresionante residencia.",True,good,False,1275.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Castillo - Campodón, Villaviciosa de Odón', 'title': 'Casa independiente en Calle Faroles'}",True,False,False,False,,False,False,VILLA-01,,,Castillo - Campodón,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}]",
954,4,102295560,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/45/5c/1150918602.jpg,22,200000.0,flat,sale,30.0,1,1,Costanilla de los Desamparados,Madrid,Madrid,es,40.4122024,-3.6973377,False,https://www.idealista.com/inmueble/102295560/,6101,"ALMANOVA EVOLUCION INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"" Adecuando los precios a cada momento de mercado. Evolucionamos el barrio desde el 2004, junto a ti! Ofrecemos en esta ocasión: Apartamento exterior a la futura zona ajardinada del centro multinacional de la calle Fúcar. Se distribuye en en salón, cocina equipada, dormitorio en segunda altura y baño. Finca rehabilitada recientemente con ascensor. Ubicado a 100 metros de la Calle de Atocha y a 10 minutos de la estación CERCANÍAS RENFE Y Puerta de Atocha.  En pleno Barrio de Las Letras, que cuenta en sus alrededores con espacios ajardinados como El Paseo del Prado y el Real Jardín Botánico, tiene tráfico reducido a residentes, convirtiendo así la zona en un pulmón para la ciudad, con un aire más limpio y menos ruidoso en un entorno más acogedor. Rodeado por las principales atracciones turísticas, como el Museo del Prado, Caixa Forum, El Museo Nacional Thyssen-Bornemisza y en Museo Reina Sofía, entre los más concurridos. Sin olvidarnos de la estación Puerta de Atocha, desde la que podrás desplazarte en un par de horas a cualquier punta de España. Cumplimos 19 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 sucursales a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUANTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio.",True,good,False,6667.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Costanilla de los Desamparados'}",True,False,False,False,,False,False,Costa 1,1,True,Centro,Huertas-Cortes,True,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
955,5,102892806,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/79/a2/1170890829.jpg,30,535000.0,flat,sale,143.0,3,2,Calle Americo Castro,Madrid,Madrid,es,40.4995981,-3.6504177,False,https://www.idealista.com/inmueble/102892806/,4896,"Maravilloso piso de 3 habitaciones y 2 baños, en Sanchinarro. 143 m2 construidos. 110 m2 útiles. Orientación Norte. Salón de 18 m2. Cocina de 8 m2 con terraza. Calefacción y aire acondicionado por conductos. Armarios empotrados, suelo de parquet, ventanas climalit y puertas lacadas. Dispone de una plaza de garaje y trastero de 6 m2. Piscina, gimnasio, sauna, pista de pádel y parque infantil. Portero físico 24 horas. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,3741.0,{'typology': 'flat'},"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en Calle Americo Castro'}",True,False,False,False,,False,False,MN1-5329,1,True,Hortaleza,Sanchinarro,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
956,6,101132513,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/27/07/1111242700.jpg,31,325000.0,flat,sale,104.0,4,2,Calle Isla de Tavira,Madrid,Madrid,es,40.4829595,-3.7193026,False,https://www.idealista.com/inmueble/101132513/,3143,"PISO EN LA CALLE ISLA DE TAVIRA ( MADRID ) Ático10 les presenta en EXCLUSIVA esta magnífica oportunidad de adquirir un piso con una de las mejores vistas al Skyline de Madrid, en la C/ Isla de Tavira, perteneciente al Barrio de Peñagrande ( Distrito de Fuencarral – El Pardo ). Se trata de un Piso para reformar, con una superficie construida de 104 m2. La vivienda cuenta con una terraza de casi 11 m2 en forma de “ L “ de unos 10 ml de longitud, en la que se puede disfrutar de las maravillosas vistas de Madrid. Según entramos en la vivienda nos encontramos con un hall/ distribuidor el cual da paso a las diferentes estancias de la vivienda que a continuación detallamos: . Cocina. 2 Baños. 4 habitaciones. Salón – Comedor. Terraza Todas las estancias, a excepción de los baños, tienen ventanas al exterior, por el salón se accede a la terraza desde la cual se puede observar el Skyline de Madrid ( desde las 5 torres a la Casa de Campo )  La vivienda es encuentra a escasos metros de la parada de Metro “ Avda. de la Ilustración “ ( línea 7 ) y del Parque “ Ana Tutor “. No dude en llamarnos para organizar una visita.",False,renew,False,3125.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle Isla de Tavira'}",True,False,False,False,,False,False,V01/04P647,9,True,Fuencarral,Peñagrande,True,,,
957,7,100968592,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/68/39/1174402172.jpg,96,299000.0,chalet,sale,281.0,5,3,Calle sauces,Madrid,El Molar,es,40.7415993,-3.59245,False,https://www.idealista.com/inmueble/100968592/,31631,"NO COBRAMOS COMISION AL COMPRADOR VIVIENDA UNIFAMILIAR en la Urbanización Vistasierra de El Molar. Año de construcción 1977 Parcela de 879 m2 sobre la cual hay una vivienda de 281 m2 construidos. Los metros se distribuyen en dos plantas, semisótano y entreplanta, con lo que las dos tienen luz natural.  En la entreplanta nos encontramos, cocina, amplio salón, terraza acristalada, 4 dormitorios de origen (ahora 3), 2 baños y gran hall/recibidor. El semisótano se reparte en varias estancias para garaje, trastero, dormitorio, baño y comedor de verano. El jardín tiene una amplia piscina, es completamente llano y tiene salida a la calle trasera. La vivienda está para reformar. La fachada principal esta orientada el Este y la trasera al Oeste. La Urbanización Vistasierra está situada en la salida 41 de la A-1, en el municipio de El Molar. Buena comunicación de Autobuses que llevan a San Sebastián de los Reyes, Alcobendas y Plaza de Castilla así como las poblaciones de la zona Norte de Madrid.",True,renew,False,1064.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Molar', 'title': 'Casa independiente en Calle sauces'}",True,False,False,False,,False,False,,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
958,8,102149277,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/dd/15/1145921464.jpg,43,695000.0,chalet,sale,545.0,5,6,Calle faroles,Madrid,Villaviciosa de Odón,es,40.3667684,-3.8860398,False,https://www.idealista.com/inmueble/102149277/,20049,"Conar pone a la venta exclusivo chalet independiente en Villaviciosa de Odón, Campo Odón, Comunidad de Madrid.  Distribuido en 3 plantas, baja, primera y sótano, con una superficie construida de 545 m² en parcela de 1.025m2, cuenta con 5 dormitorios todos tipo suite con su propio baño privado, armarios empotrados y el principal con vestidor, uno de los dormitorios se encuentra en la planta baja, amplio salón comedor, con salida al porche y a la parcela, cocina con office, en la planta sótano encontramos un amplio salón, con cuarto de baño y cocina totalmente equipada, salida al aparcamiento con capacidad para varios vehículos.  Excelente vivienda construida con acabados de lujo y confort, calefacción por suelo radiante en toda la vivienda, ventanas climalit abatibles, suelo de mármol en salón y Parquet en las habitaciones escalera. Piscina privada y amplio jardín que rodea la piscina.",False,good,False,1275.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Castillo - Campodón, Villaviciosa de Odón', 'title': 'Casa independiente en Calle faroles'}",True,False,False,False,,False,False,,,,Castillo - Campodón,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}]",
959,9,102638322,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/27/85/1162618214.jpg,26,780000.0,flat,sale,101.0,2,2,"Calle de Ibiza, 35",Madrid,Madrid,es,40.4184133,-3.6739758,True,https://www.idealista.com/inmueble/102638322/,5515,"Piso de lujo en una ubicación inigualable en el Barrio de Ibiza, en pleno corazón de la ciudad, esta propiedad ofrece un estilo de vida urbano vibrante y cómodo.  Este elegante piso cuenta con dos habitaciones, ambas con armarios empotrados, dos baños con plato de ducha, brindando espacio y comodidad para toda su familia. Las habitaciones han sido diseñadas con gran atención al detalle, creando un ambiente acogedor y hogareño. Los baños están equipados con accesorios modernos y acabados de alta gama, proporcionando un oasis de relajación y tranquilidad. La sala de estar es luminosa y espaciosa, con grandes ventanales que llenan el espacio de luz natural y ofrecen vistas impresionantes de la ciudad. La cocina es moderna y está equipada con todos los electrodomésticos necesarios, así como con amplio espacio de almacenamiento, ideal tanto para los amantes de la cocina como para aquellos que disfrutan de la vida social. Esta propiedad goza de una ubicación privilegiada, rodeada de tiendas, restaurantes y servicios locales. Además, cuenta con excelentes opciones de transporte público, lo que facilita el desplazamiento por toda la ciudad. Ya sea que trabaje en el centro de Madrid o desee explorar todo lo que la ciudad tiene para ofrecer, este apartamento es el punto de partida perfecto. En resumen, este apartamento de alta calidad y diseño contemporáneo combina a la perfección con su ubicación exclusiva. Con dos habitaciones, amplios espacios de vida y acabados de primera, esta propiedad es la elección ideal para quienes buscan un estilo de vida cómodo y sofisticado. No deje pasar la oportunidad de convertir este apartamento en su nuevo hogar. Contáctenos hoy mismo para obtener más información y programar una visita.",False,good,False,7723.0,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en Calle de Ibiza, 35'}",True,False,False,False,,False,False,,1,True,Retiro,Ibiza,True,,,
960,10,102372564,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/b1/b3/1153513078.jpg,66,420000.0,chalet,sale,228.0,4,3,"Calle Francia, 14",Madrid,Meco,es,40.5539468,-3.3263003,True,https://www.idealista.com/inmueble/102372564/,32151,"¡Aquí está la casa que siempre has soñado! Berlin SV Properties vende precioso chalet independiente en Meco. El chalet está distribuido en dos amplias plantas comunicadas por una cómoda escalera. La planta baja consta de gran cocina totalmente amueblada con zona de comedor independiente que da acceso al salón, y desde el que se accede también a la parte trasera del jardín, habitación con armario empotrado y cuarto de baño con bañera, despensa y garaje. La planta primera es abuhardillada y consta de dos amplios dormitorios con armarios empotrados, baño con plato de ducha y dormitorio principal de grandes dimensiones con baño en suite. Todas las estancias constan de aire acondicionado y salida de calor de la chimenea de pellet instalada en el salón, la cual se puede manejar por control remoto, además cuenta con calefacción de Gas Natural con radiadores en todas las estancias, ventanas de climalit con rejas y mosquiteras. Al videoportero también se accede por control remoto, lo que da una mayor tranquilidad cuando estás fuera de casa pudiendo acceder con tu móvil a la cámara.  Este magnífico chalet se encuentra construido dentro de una parcela de 600 metros cuadrados, totalmente solada, con una zona de cenador de madera en la parte posterior desde la que se accede también desde el salón. La puerta exterior de acceso para los vehículos es automática y al abrirla se enciende el alumbrado posterior. Posibilidad de quedarse con la alarma contratada. Enclavada en una de las mejores y mas demandadas zonas de Meco, consta con todos los servicios necesarios a su alrededor, centros médicos, colegios, supermercados, cerca del centro del pueblo y a tan solo 10 minutos del Hospital de Alcalá de Henares. Cuenta con una excelente comunicación con las salidas a la Nacional II y a la Radial. No dejes que tu nuevo hogar se te escape de las manos por no ir a visitarlo, llámanos y estaremos encantados de enseñártelo.",False,good,False,1842.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Meco', 'title': 'Casa independiente en Calle Francia, 14'}",False,False,False,False,,False,False,Meco,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
