price,propertyType,size,exterior,rooms,bathrooms,address,province,municipality,latitude,longitude,status,newDevelopment,hasLift,priceByArea,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,groupDescription,typology,subTypology
199000.0,flat,94.0,True,3,1,Calle de Jesús y María,Madrid,Madrid,40.4124022,-3.7051746,renew,False,False,2117.0,False,False,,Destacado,flat,standardFlat
795000.0,flat,80.0,False,2,1,barrio Recoletos,Madrid,Madrid,40.427538,-3.6814434,good,False,True,9938.0,False,False,,Destacado,flat,standardFlat
558500.0,flat,119.0,True,3,3,barrio Palos de Moguer,Madrid,Madrid,40.4034164,-3.6914087,good,False,True,4693.0,False,False,,Destacado,flat,standardFlat
141900.0,flat,67.0,False,2,1,Calle de Amparo Usera,Madrid,Madrid,40.3865359,-3.7048996,good,False,True,2118.0,False,False,,Destacado,flat,standardFlat
97000.0,flat,63.0,True,2,1,Plaza de San Ignacio de Loyola,Madrid,Alcalá de Henares,40.4906907,-3.3729535,good,False,False,1540.0,False,False,,Destacado,flat,standardFlat
560000.0,penthouse,105.0,True,2,2,barrio Malasaña-Universidad,Madrid,Madrid,40.4240298,-3.7082631,good,False,True,5333.0,True,True,,Destacado,flat,penthouse
1130000.0,chalet,416.0,False,6,5,Hoyo de Manzanares,Madrid,Hoyo de Manzanares,40.6237727,-3.9034785,good,False,False,2716.0,False,False,,Destacado,chalet,independantHouse
1130000.0,chalet,416.0,False,6,5,La Berzosilla,Madrid,Torrelodones,40.5889734,-3.9445018,good,False,False,2716.0,False,False,,Destacado,chalet,independantHouse
269900.0,chalet,165.0,False,3,3,Calle Los Almendros,Madrid,Cubas de la Sagra,40.1938102,-3.852318,good,False,False,1636.0,False,False,,Destacado,chalet,semidetachedHouse
495000.0,flat,83.0,True,2,1,Calle del Arenal,Madrid,Madrid,40.4181766,-3.7047621,good,False,True,5964.0,False,False,,Destacado,flat,standardFlat
845000.0,flat,135.0,True,4,2,Plaza del Doctor Laguna,Madrid,Madrid,40.4161726,-3.6738985,good,False,True,6259.0,True,False,29800.0,Destacado,flat,standardFlat
494000.0,flat,94.0,False,4,1,Calle de la Povedilla,Madrid,Madrid,40.4257468,-3.6700644,good,False,True,5255.0,False,False,,Destacado,flat,standardFlat
265000.0,flat,73.0,True,1,1,Plaza de Verín,Madrid,Madrid,40.4761596,-3.7095919,good,False,True,3630.0,False,False,,Destacado,flat,standardFlat
133000.0,flat,60.0,True,2,1,Heroes del II de Mayo,Madrid,Collado Villalba,40.6303746,-4.0101007,good,False,False,2217.0,False,False,,Destacado,flat,standardFlat
205000.0,duplex,115.0,True,3,3,Calle de Cataluña,Madrid,Serranillos del Valle,40.2049023,-3.8835816,good,False,False,1783.0,True,True,,Destacado,flat,duplex
1900000.0,chalet,461.0,False,7,5,"Pasaje de la Viña, 5",Madrid,San Sebastián de los Reyes,40.5486831,-3.6355167,good,False,False,4121.0,False,False,,Destacado,chalet,independantHouse
1336200.0,chalet,828.0,False,6,7,"Calle del Zenit, 4",Madrid,Madrid,40.4634306,-3.7878643,renew,False,False,1614.0,True,True,,Destacado,chalet,independantHouse
449000.0,flat,60.0,True,1,1,Calle Fuencarral,Madrid,Madrid,40.4219057,-3.7020637,good,False,True,7483.0,False,False,,Destacado,flat,standardFlat
495000.0,flat,87.0,False,3,2,Calle de Gaztambide,Madrid,Madrid,40.4396816,-3.7134078,good,False,True,5690.0,False,False,,Destacado,flat,standardFlat
210000.0,flat,77.0,True,2,1,Calle Federico García Lorca,Madrid,Collado Villalba,40.627698,-4.0043045,good,False,True,2727.0,True,True,,Destacado,flat,standardFlat
399000.0,penthouse,51.0,True,2,1,infanta mercedes,Madrid,Madrid,40.4603997,-3.6952131,good,False,True,7824.0,False,False,,Destacado,flat,penthouse
404000.0,chalet,340.0,False,4,3,san joaquin,Madrid,Pinto,40.2485099,-3.6917756,renew,False,False,1188.0,True,True,,Destacado,chalet,semidetachedHouse
51900.0,flat,50.0,False,1,1,Calle Cardenal Reig,Toledo,Ocaña,39.9623513,-3.4878699,good,False,True,1038.0,False,False,,Destacado,flat,standardFlat
210000.0,flat,96.0,True,3,1,barrio Casco Histórico de Vallecas,Madrid,Madrid,40.3798778,-3.6266982,good,False,False,2188.0,True,True,,Destacado,flat,standardFlat
144990.0,chalet,75.0,False,3,1,Calle Españoleto,Madrid,Parla,40.2445172,-3.7616905,good,False,False,1933.0,False,False,,Destacado,chalet,terracedHouse
1336200.0,chalet,830.0,False,6,7,"Calle del Zenit, 4",Madrid,Madrid,40.4634758,-3.78812,renew,False,False,1610.0,True,True,,Destacado,chalet,independantHouse
199000.0,flat,121.0,True,3,1,pio baroja,Madrid,Alcalá de Henares,40.5027856,-3.3752373,good,False,True,1645.0,True,True,,Destacado,flat,standardFlat
189000.0,flat,38.0,True,1,1,Calle de San Vicente Ferrer,Madrid,Madrid,40.4255031,-3.7054362,good,False,False,4974.0,False,False,,Destacado,flat,standardFlat
308000.0,flat,55.0,True,4,1,Calle del General Pardiñas,Madrid,Madrid,40.4353777,-3.6787965,good,False,True,5600.0,False,False,,Destacado,flat,standardFlat
349900.0,chalet,150.0,False,3,3,"RUPERTO CHAPI, 5",Madrid,Collado Villalba,40.6318495,-4.0251425,good,False,False,2333.0,False,False,,Destacado,chalet,independantHouse
1336200.0,chalet,828.0,False,6,7,"Calle del Zenit, 4",Madrid,Madrid,40.4634758,-3.78812,renew,False,False,1614.0,True,True,,Destacado,chalet,independantHouse
209000.0,flat,90.0,True,3,2,Calle de Sierra Carbonera,Madrid,Madrid,40.3923401,-3.6616204,good,False,True,2322.0,False,False,,Destacado,flat,standardFlat
165300.0,duplex,106.0,True,2,2,Calle Azucena,Guadalajara,Guadalajara,40.6350732,-3.1610864,good,False,True,1559.0,True,True,,Destacado,flat,duplex
165000.0,duplex,90.0,True,2,2,Calle Azucena,Guadalajara,Guadalajara,40.6343869,-3.162412,good,False,True,1833.0,True,True,,Destacado,flat,duplex
180000.0,chalet,227.0,False,5,3,Calle Perú,Segovia,El Espinar,40.7693782,-4.2225633,good,False,False,793.0,True,True,,Destacado,chalet,standardChalet
280000.0,flat,63.0,True,2,1,Paseo de la Florida,Madrid,Madrid,40.4246939,-3.7234196,good,False,True,4444.0,False,False,,Destacado,flat,standardFlat
112000.0,flat,40.0,True,2,1,barrio San Diego,Madrid,Madrid,40.3871912,-3.6671389,renew,False,False,2800.0,False,False,,Destacado,flat,standardFlat
169900.0,flat,81.0,True,3,1,Calle Vizcaya,Madrid,Alcorcón,40.3434277,-3.8322424,good,False,True,2098.0,False,False,,Destacado,flat,standardFlat
119000.0,flat,42.0,True,1,1,Calle de Bolivia,Madrid,Coslada,40.4233015,-3.5557529,good,False,False,2833.0,False,False,,Destacado,flat,standardFlat
185000.0,flat,58.0,True,1,1,"Miguel de Unamuno, 24",Madrid,San Lorenzo de El Escorial,40.5964943,-4.1463514,good,False,True,3190.0,True,True,,Destacado,flat,standardFlat
232000.0,flat,60.0,True,2,1,barrio Pilar,Madrid,Madrid,40.4787448,-3.710867,good,False,True,3867.0,False,False,,Destacado,flat,standardFlat
161000.0,flat,92.0,True,3,1,Calle Nuestra Señora del Rosario,Madrid,Madrid,40.3746857,-3.7551628,good,False,False,1750.0,False,False,,Destacado,flat,standardFlat
350000.0,flat,45.0,True,1,1,Via Gran,Madrid,Madrid,40.4194626,-3.7057122,renew,False,True,7778.0,False,False,,Destacado,flat,standardFlat
209000.0,flat,41.0,True,1,1,Calle de Tarragona,Madrid,Madrid,40.4024641,-3.6981141,good,False,False,5098.0,False,False,,Destacado,flat,standardFlat
119900.0,flat,55.0,True,2,1,Calle Julián del Cerro,Madrid,Madrid,40.4053366,-3.6603369,good,False,False,2180.0,False,False,,Destacado,flat,standardFlat
218000.0,flat,85.0,True,2,2,garabay,Madrid,Torrejón de Ardoz,40.4422622,-3.4630048,good,False,True,2565.0,True,True,,Destacado,flat,standardFlat
175000.0,flat,70.0,True,3,1,Calle Gaira,Madrid,Madrid,40.4763981,-3.6348952,good,False,False,2500.0,False,False,,Destacado,flat,standardFlat
337000.0,chalet,253.0,False,3,3,Hospital,Madrid,Valdemoro,40.2075375,-3.6903198,good,False,False,1332.0,True,True,,Destacado,chalet,terracedHouse
380000.0,flat,111.0,True,3,2,Paseo de la Chopera,Madrid,Madrid,40.3951105,-3.7030391,good,False,True,3423.0,False,False,,Destacado,flat,standardFlat
209000.0,flat,72.0,True,2,1,Hispanoamérica - Comunidades,Madrid,Valdemoro,40.1913569,-3.6927184,good,False,True,2903.0,True,True,,Destacado,flat,standardFlat
169000.0,flat,88.0,False,3,1,OCA,Madrid,Madrid,40.3867977,-3.7418396,renew,False,True,1920.0,False,False,,,flat,standardFlat
495000.0,flat,83.0,True,1,2,Avenida de Filipinas,Madrid,Madrid,40.4392819,-3.7091636,good,False,True,5964.0,False,False,,,flat,standardFlat
275000.0,flat,207.0,True,4,3,"ALFONSO XII, 2",Madrid,El Escorial,40.5851793,-4.1306768,good,False,True,1329.0,True,True,,,flat,standardFlat
890000.0,flat,265.0,True,5,4,barrio Atalaya,Madrid,Madrid,40.4682861,-3.6672707,good,False,True,3358.0,True,False,24000.0,,flat,standardFlat
218000.0,flat,109.0,True,2,2,Garabay,Madrid,Torrejón de Ardoz,40.4416717,-3.463519,good,False,True,2000.0,True,True,,,flat,standardFlat
210000.0,flat,48.0,True,1,1,"Calle Saturno, 42",Madrid,Madrid,40.4734048,-3.5792216,newdevelopment,True,False,4375.0,False,False,,,flat,standardFlat
157000.0,flat,45.0,False,1,1,Calle de Embajadores,Madrid,Madrid,40.3916536,-3.6954186,good,False,True,3489.0,False,False,,,flat,standardFlat
190000.0,flat,108.0,True,3,2,Calle de Luis Buñuel,Madrid,Madrid,40.3877618,-3.642245,good,False,True,1759.0,True,True,,,flat,standardFlat
547000.0,flat,121.0,True,7,2,Calle de Londres,Madrid,Madrid,40.4308033,-3.6643804,good,False,False,4521.0,False,False,,,flat,standardFlat
139000.0,flat,57.0,True,1,1,Calle Agustín Rodríguez Bonat,Madrid,Madrid,40.394535,-3.7218171,good,False,False,2439.0,False,False,,,flat,standardFlat
292000.0,flat,100.0,True,3,2,lirios,Madrid,Alcorcón,40.3516363,-3.8016138,good,False,True,2920.0,False,False,,,flat,standardFlat
350000.0,flat,162.0,True,4,2,Calle Jorge Luis Borges,Madrid,Alcalá de Henares,40.4942867,-3.3736296,good,False,True,2160.0,True,True,,,flat,standardFlat
310000.0,flat,71.0,True,1,1,barrio Lavapiés-Embajadores,Madrid,Madrid,40.4105265,-3.6995357,good,False,False,4366.0,False,False,,,flat,standardFlat
547000.0,flat,137.0,True,3,2,"LONDRES, 58",Madrid,Madrid,40.4317589,-3.6651164,good,False,False,3993.0,False,False,,,flat,standardFlat
348000.0,flat,120.0,True,4,2,barrio Puerta Bonita,Madrid,Madrid,40.3794057,-3.7390232,good,False,True,2900.0,False,False,,,flat,standardFlat
780000.0,flat,193.0,True,4,3,Calle del Cardenal Silíceo,Madrid,Madrid,40.4449816,-3.6711823,good,False,False,4041.0,True,True,,,flat,standardFlat
109000.0,chalet,188.0,False,3,1,Calle Monte Rebollo,Guadalajara,Fuentenovilla,40.3645506,-3.0986149,good,False,False,580.0,True,True,,,chalet,independantHouse
189000.0,flat,50.0,True,1,1,Avenida de cataluña,Madrid,San Sebastián de los Reyes,40.5539259,-3.6227604,good,False,True,3780.0,False,False,,,flat,standardFlat
269000.0,flat,169.0,True,2,2,Calle Pozo,Madrid,Brunete,40.4023587,-4.0027711,good,False,False,1592.0,False,False,,,flat,standardFlat
139000.0,flat,62.0,True,2,1,Calle RIO ARLANZA,Madrid,Alcalá de Henares,40.4729267,-3.3719675,good,False,True,2242.0,False,False,,,flat,standardFlat
419900.0,penthouse,188.0,True,3,3,Avenida Juan Carlos I,Madrid,Alcalá de Henares,40.4845756,-3.3929944,good,False,True,2234.0,False,False,,,flat,penthouse
322000.0,duplex,161.0,True,4,3,Calle de San Alfonso,Madrid,Leganés,40.3601299,-3.777742,good,False,True,2000.0,False,False,,,flat,duplex
315000.0,penthouse,97.0,True,3,2,"Calle de San Roberto, 1",Madrid,Madrid,40.4029682,-3.7602894,good,False,True,3247.0,True,False,25000.0,,flat,penthouse
725000.0,flat,177.0,False,4,2,Calle de Guzmán el Bueno,Madrid,Madrid,40.4415631,-3.7109109,good,False,True,4096.0,False,False,,,flat,standardFlat
293000.0,flat,68.0,True,1,1,Calle de la Madera,Madrid,Madrid,40.4215328,-3.7055991,good,False,True,4309.0,False,False,,,flat,standardFlat
89000.0,flat,61.0,True,3,1,Calle de Godella,Madrid,Madrid,40.3435717,-3.6897348,renew,False,False,1459.0,False,False,,,flat,standardFlat
147000.0,flat,73.0,True,3,1,Avenida de la Constitucion,Madrid,Móstoles,40.3227341,-3.8627423,good,False,True,2014.0,False,False,,,flat,standardFlat
179990.0,duplex,85.0,True,3,2,villalobos,Madrid,Griñón,40.2117447,-3.852033,good,False,True,2118.0,True,True,,,flat,duplex
172000.0,flat,98.0,True,3,2,Calle de Athos,Madrid,Madrid,40.4100711,-3.729602,good,False,False,1755.0,False,False,,,flat,standardFlat
300000.0,chalet,193.0,False,5,3,Plaza Facundo Abad,Guadalajara,Guadalajara,40.6267617,-3.1635163,good,False,False,1554.0,True,True,,,chalet,terracedHouse
450000.0,flat,118.0,True,4,2,"Calle lerida, 96",Madrid,Madrid,40.4592648,-3.6986786,good,False,True,3814.0,True,True,,,flat,standardFlat
1050000.0,penthouse,96.0,False,2,2,Calle de Núñez de Balboa,Madrid,Madrid,40.4261698,-3.6829017,good,False,True,10938.0,True,True,,,flat,penthouse
1050000.0,flat,168.0,True,3,3,"Avenida de Menéndez Pelayo, 77",Madrid,Madrid,40.4098685,-3.6765439,renew,False,True,6250.0,False,False,,,flat,standardFlat
649000.0,flat,91.0,True,3,2,"Calle del Alcalde Sainz de Baranda, 58",Madrid,Madrid,40.416459,-3.6706493,good,False,True,7132.0,False,False,,,flat,standardFlat
180000.0,flat,89.0,True,3,2,Calle Piqueñas,Madrid,Madrid,40.365787,-3.7614458,renew,False,True,2022.0,True,True,,,flat,standardFlat
950000.0,flat,206.0,True,8,3,Calle del Doctor Esquerdo,Madrid,Madrid,40.4254356,-3.6706352,good,False,True,4612.0,False,False,,,flat,standardFlat
635000.0,flat,161.0,True,6,2,Calle de Don Ramón de la Cruz,Madrid,Madrid,40.4273364,-3.6703601,good,False,True,3944.0,False,False,,,flat,standardFlat
1050000.0,flat,115.0,True,2,2,barrio Recoletos,Madrid,Madrid,40.4255617,-3.6835488,good,False,True,9130.0,True,True,,,flat,standardFlat
140000.0,flat,62.0,True,2,1,Calle de San Magín,Madrid,Madrid,40.3841931,-3.7167023,renew,False,True,2258.0,False,False,,,flat,standardFlat
194000.0,flat,87.0,True,3,1,Calle de José Arcones Gil,Madrid,Madrid,40.4376099,-3.6375045,good,False,False,2230.0,False,False,,,flat,standardFlat
161000.0,flat,92.0,True,3,1,Calle Nuestra Señora del Rosario,Madrid,Madrid,40.3748088,-3.7517409,renew,False,False,1750.0,False,False,,,flat,standardFlat
150000.0,flat,63.0,True,3,1,Calle de Virgen de Lluc,Madrid,Madrid,40.4346604,-3.6473417,renew,False,False,2381.0,False,False,,,flat,standardFlat
145000.0,flat,72.0,False,3,1,Calle Alcatraz,Madrid,Madrid,40.3915347,-3.7221197,renew,False,False,2014.0,False,False,,,flat,standardFlat
102000.0,flat,58.0,True,2,1,Calle Murillo,Madrid,Getafe,40.3007125,-3.7350671,good,False,False,1759.0,False,False,,,flat,standardFlat
308000.0,flat,53.0,False,2,1,Calle del General Pardiñas,Madrid,Madrid,40.4347391,-3.6769716,good,False,False,5811.0,False,False,,,flat,standardFlat
124000.0,flat,62.0,False,2,1,Calle Gómez de Arteche,Madrid,Madrid,40.3720415,-3.7551636,renew,False,False,2000.0,False,False,,,flat,standardFlat
459000.0,flat,77.0,True,3,1,"Alcaide sainz de baranda, 105",Madrid,Madrid,40.4179586,-3.6664678,good,False,True,5961.0,False,False,,,flat,standardFlat
547000.0,flat,137.0,True,3,2,Calle de Londres,Madrid,Madrid,40.4325793,-3.6633857,good,False,False,3993.0,False,False,,,flat,standardFlat
399000.0,penthouse,51.0,True,2,1,Calle de la Infanta Mercedes,Madrid,Madrid,40.4625485,-3.6951567,good,False,True,7824.0,False,False,,,flat,penthouse
404000.0,chalet,340.0,False,4,3,"Calle de San Joaquín, 1",Madrid,Pinto,40.2483204,-3.693033,renew,False,False,1188.0,True,True,,,chalet,terracedHouse
255000.0,duplex,89.0,True,0,1,"Calle de Manuel Pombo Angulo, 16",Madrid,Madrid,40.5067658,-3.6559054,good,False,True,2865.0,True,True,,,flat,duplex
182000.0,flat,69.0,True,2,1,Calle de Juan Portas,Madrid,Madrid,40.3886732,-3.663021,good,False,False,2638.0,False,False,,,flat,standardFlat
414000.0,flat,120.0,True,3,2,Calle de San Venancio,Madrid,Madrid,40.4493879,-3.6055674,good,False,True,3450.0,True,False,20000.0,,flat,standardFlat
1336200.0,chalet,482.0,False,5,7,Calle del Zenit,Madrid,Madrid,40.4636946,-3.7860913,renew,False,False,2772.0,True,True,,,chalet,independantHouse
152000.0,studio,42.0,True,0,1,Calle de la Esperanza,Madrid,Madrid,40.411665,-3.699551,good,False,False,3619.0,False,False,,,flat,studio
1336200.0,chalet,828.0,False,6,7,"Calle del Zenit, 4",Madrid,Madrid,40.4634758,-3.78812,renew,False,False,1614.0,False,False,,,chalet,standardChalet
470000.0,flat,110.0,True,3,2,Monasterios de Montesclaros,Madrid,Madrid,40.5041696,-3.7017231,good,False,True,4273.0,True,True,,,flat,standardFlat
108000.0,flat,66.0,True,3,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,40.4901562,-3.362325,good,False,False,1636.0,False,False,,,flat,standardFlat
379999.0,chalet,300.0,False,4,3,Calle del Pozo Chico,Madrid,Valdemoro,40.1912086,-3.6742271,good,False,False,1267.0,True,True,,,chalet,semidetachedHouse
135000.0,flat,70.0,True,3,1,Calle de la Sierra de Tornavacas,Madrid,Madrid,40.3801223,-3.6258205,good,False,False,1929.0,False,False,,,flat,standardFlat
115900.0,flat,72.0,True,2,1,Calle Cañete,Madrid,Madrid,40.3917548,-3.7345889,good,False,True,1610.0,False,False,,,flat,standardFlat
182000.0,flat,95.0,True,3,1,Avenida de Canillejas a Vicálvaro,Madrid,Madrid,40.4246815,-3.6128186,good,False,True,1916.0,False,False,,,flat,standardFlat
519900.0,chalet,335.0,False,5,2,Calle Rio Manzanares,Madrid,Rivas-Vaciamadrid,40.3683232,-3.5382408,good,False,False,1552.0,True,True,,,chalet,independantHouse
209900.0,duplex,133.0,True,3,3,CRISTO,Madrid,Meco,40.5533027,-3.3272148,good,False,False,1578.0,False,False,,,flat,duplex
199999.0,flat,78.0,True,2,1,Calle Eduardo Chillida,Madrid,Madrid,40.3563033,-3.5930687,good,False,True,2564.0,True,True,,,flat,standardFlat
98000.0,flat,156.0,False,3,2,"Calle Río Alberche, 58",Toledo,Ontigola,40.0071391,-3.5732134,good,False,False,628.0,False,False,,,flat,standardFlat
425000.0,flat,135.0,True,4,2,Alicante,Madrid,Madrid,40.3923345,-3.6925092,renew,False,True,3148.0,False,False,,,flat,standardFlat
2000000.0,chalet,397.0,False,5,5,Calle de Umbría,Madrid,Madrid,40.4528349,-3.6496638,good,False,False,5038.0,True,True,,,chalet,terracedHouse
1336200.0,chalet,828.0,False,6,7,Calle del Zenit,Madrid,Madrid,40.4644532,-3.7862833,renew,False,False,1614.0,True,True,,,chalet,independantHouse
355000.0,chalet,261.0,False,4,2,Calle Albacete,Madrid,Pedrezuela,40.7325959,-3.6228121,good,False,False,1360.0,True,True,,,chalet,independantHouse
356000.0,flat,162.0,True,4,2,JORGE LUIS BORJES,Madrid,Alcalá de Henares,40.4935125,-3.3754505,good,False,True,2198.0,True,True,,,flat,standardFlat
217000.0,flat,76.0,True,3,1,Calle de San Silvestre,Madrid,Madrid,40.3913163,-3.7249038,good,False,False,2855.0,False,False,,,flat,standardFlat
370000.0,penthouse,150.0,True,3,2,Calle Huertas del Rio,Madrid,Madrid,40.3397441,-3.6767581,good,False,True,2467.0,True,True,,,flat,penthouse
840000.0,chalet,580.0,False,6,5,paradisia,Madrid,Las Rozas de Madrid,40.5251825,-3.9207402,good,False,False,1448.0,True,True,,,chalet,independantHouse
139000.0,chalet,290.0,False,3,2,"boleta, 4",Madrid,San Martín de Valdeiglesias,40.3992347,-4.3872918,good,False,False,479.0,True,True,,,chalet,terracedHouse
1336200.0,chalet,828.0,False,6,7,Calle del Zenit,Madrid,Madrid,40.4649143,-3.7896371,renew,False,False,1614.0,True,True,,,chalet,independantHouse
277260.0,penthouse,99.0,True,3,2,Calle las Dehesillas,Madrid,Parla,40.2390542,-3.7791854,good,False,True,2801.0,True,True,,,flat,penthouse
225000.0,flat,65.0,True,2,1,Calle Olivo,Madrid,Madrid,40.4578045,-3.781119,good,False,False,3462.0,False,False,,,flat,standardFlat
275000.0,duplex,126.0,True,3,2,Avenida Fresnos,Madrid,Torrejón de Ardoz,40.4416745,-3.4711238,good,False,True,2183.0,True,True,,,flat,duplex
350000.0,flat,162.0,True,4,2,Calle Jorge Luis Borges,Madrid,Alcalá de Henares,40.494381,-3.3725793,good,False,True,2160.0,True,True,,,flat,standardFlat
1336200.0,chalet,828.0,False,6,7,ZENIT,Madrid,Madrid,40.4651272,-3.7889687,renew,False,False,1614.0,True,True,,,chalet,independantHouse
525000.0,flat,81.0,True,3,2,GUATEMALA,Madrid,Madrid,40.4598625,-3.6751455,good,False,True,6481.0,False,False,,,flat,standardFlat
305000.0,flat,77.0,True,2,2,Calle Gallegos,Madrid,Madrid,40.4032414,-3.6111151,good,False,True,3961.0,False,False,,,flat,standardFlat
108000.0,flat,66.0,True,3,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,40.4885899,-3.3612966,good,False,False,1636.0,False,False,,,flat,standardFlat
389000.0,flat,141.0,True,4,2,Calle de Linneo,Madrid,Madrid,40.4121885,-3.7222578,renew,False,True,2759.0,False,False,,,flat,standardFlat
494000.0,flat,93.0,False,4,1,Calle de la Povedilla,Madrid,Madrid,40.4257276,-3.6699063,good,False,True,5312.0,False,False,,,flat,standardFlat
354000.0,flat,80.0,False,2,1,Calle de Azcona,Madrid,Madrid,40.4332395,-3.669085,newdevelopment,True,True,4425.0,False,False,,,flat,standardFlat
950000.0,chalet,254.0,False,3,4,barrio Salud y Alegría - El Lago,Madrid,Torrelodones,40.5752938,-3.9165545,good,False,False,3740.0,True,True,,,chalet,independantHouse
520000.0,flat,100.0,True,3,2,Calle de Cobos de Segovia,Madrid,Madrid,40.4056274,-3.7185275,good,False,True,5200.0,False,False,,,flat,standardFlat
101000.0,flat,63.0,True,3,1,"Calle Parque América, 6",Madrid,Móstoles,40.3255509,-3.8645699,renew,False,False,1603.0,False,False,,,flat,standardFlat
305000.0,flat,76.0,True,3,1,Calle del Jazmín,Madrid,Madrid,40.4808823,-3.6603276,good,False,True,4013.0,False,False,,,flat,standardFlat
189000.0,flat,91.0,True,3,1,Avenida de Guadalajara,Madrid,Madrid,40.4204201,-3.6174437,good,False,True,2077.0,False,False,,,flat,standardFlat
265000.0,flat,115.0,True,4,2,Calle del Greco,Madrid,Colmenar Viejo,40.6724736,-3.7699247,renew,False,True,2304.0,True,True,,,flat,standardFlat
490000.0,chalet,214.0,False,5,3,Rivas Centro,Madrid,Rivas-Vaciamadrid,40.3595314,-3.5151377,good,False,False,2290.0,True,True,,,chalet,semidetachedHouse
77400.0,chalet,255.0,False,3,2,Calle del Sauce s/n,Madrid,Colmenar de Oreja,40.0841049,-3.4491934,good,False,False,304.0,False,False,,,chalet,standardChalet
77400.0,chalet,255.0,False,3,2,Calle del Sauce s/n,Madrid,Colmenar de Oreja,40.0841049,-3.4491934,renew,False,False,304.0,False,False,,,chalet,independantHouse
267000.0,chalet,241.0,False,4,2,Calle de los Geraneos s/n,Madrid,Serranillos del Valle,40.20166,-3.8870252,good,False,False,1108.0,False,False,,,chalet,terracedHouse
185000.0,flat,52.0,False,2,1,barrio Palacio,Madrid,Madrid,40.4099662,-3.7159086,renew,False,True,3558.0,False,False,,,flat,standardFlat
208000.0,flat,88.0,True,1,1,Calle Lago Salado,Madrid,Madrid,40.4367833,-3.6364908,good,False,True,2364.0,True,True,,,flat,standardFlat
280000.0,flat,78.0,True,3,1,"La Orden, 30",Madrid,Madrid,40.447994,-3.7016396,good,False,False,3590.0,False,False,,,flat,standardFlat
1799000.0,chalet,640.0,False,6,6,Villalbilla,Madrid,Villalbilla,40.4510723,-3.3828789,good,False,False,2811.0,False,False,,,chalet,standardChalet
499000.0,flat,147.0,True,4,3,Paseo de la Reina Cristina,Madrid,Madrid,40.4068285,-3.6796974,renew,False,True,3395.0,False,False,,,flat,standardFlat
123100.0,chalet,153.0,False,4,2,"Camino del Tío Miguel, 3",Madrid,Belmonte de Tajo,40.133438,-3.3416989,good,False,False,805.0,False,False,,,chalet,standardChalet
128000.0,flat,88.0,False,3,1,Calle Cataluña,Madrid,Getafe,40.3125745,-3.7234645,good,False,False,1455.0,False,False,,,flat,standardFlat
147000.0,flat,73.0,False,2,1,Centro,Madrid,Móstoles,40.3252637,-3.8611394,good,False,True,2014.0,False,False,,,flat,standardFlat
108000.0,flat,66.0,False,3,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,40.487227,-3.3602529,good,False,False,1636.0,False,False,,,flat,standardFlat
61900.0,flat,71.0,True,2,2,Calle Artesa,Toledo,Camarena,40.0958665,-4.1237038,good,False,False,872.0,True,True,,,flat,standardFlat
63900.0,flat,80.0,True,2,2,Calle Artesa,Toledo,Camarena,40.0953057,-4.1227222,good,False,False,799.0,True,True,,,flat,standardFlat
147000.0,flat,70.0,False,3,1,barrio Almendrales,Madrid,Madrid,40.3842484,-3.7014702,good,False,False,2100.0,False,False,,,flat,standardFlat
59960.0,flat,74.0,False,2,2,Calle Artesa,Toledo,Camarena,40.0948802,-4.1258941,good,False,False,810.0,True,True,,,flat,standardFlat
185000.0,chalet,250.0,False,4,2,ribera,Madrid,Robledo de Chavela,40.5235263,-4.2531913,renew,False,False,740.0,True,True,,,chalet,independantHouse
1850000.0,chalet,441.0,False,5,4,Encinar de los Reyes,Madrid,La Moraleja,40.5086611,-3.6484439,good,False,False,4195.0,True,True,,,chalet,semidetachedHouse
159000.0,flat,73.0,True,4,1,Paseo de Marcelino Camacho,Madrid,Madrid,40.3855399,-3.7411251,good,False,True,2178.0,False,False,,,flat,standardFlat
547000.0,flat,137.0,False,3,2,barrio Guindalera,Madrid,Madrid,40.4329626,-3.6686613,good,False,False,3993.0,False,False,,,flat,standardFlat
233795.0,flat,49.0,False,1,1,Calle del Marqués de Lema,Madrid,Madrid,40.4444671,-3.7056912,good,False,True,4771.0,False,False,,,flat,standardFlat
210000.0,flat,106.0,True,4,2,Calle Barcelona,Madrid,Móstoles,40.3238926,-3.851942,good,False,True,1981.0,False,False,,,flat,standardFlat
64900.0,flat,77.0,True,2,2,Calle Artesa,Toledo,Camarena,40.0928059,-4.1255346,good,False,False,843.0,True,True,,,flat,standardFlat
180000.0,flat,50.0,True,2,1,"Calle de Carlota O’Neill, 5",Madrid,Madrid,40.441997,-3.6519633,renew,False,False,3600.0,False,False,,,flat,standardFlat
595000.0,chalet,276.0,False,5,4,barrio El Burgo,Madrid,Las Rozas de Madrid,40.4916712,-3.8915046,good,False,False,2156.0,True,True,,,chalet,terracedHouse
215000.0,chalet,181.0,False,3,3,Calle Carpinteros,Guadalajara,Marchamalo,40.6729638,-3.2044632,good,False,False,1188.0,True,True,,,chalet,semidetachedHouse
