,price,propertyType,size,exterior,rooms,bathrooms,address,province,municipality,latitude,longitude,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,highlight
3787,175000.0,penthouse,100.0,True,3,2,"Calle Tomás Gil, 10",Madrid,Quijorna,40.4258132,-4.0587294,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1750.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",False
3788,124000.0,flat,62.0,True,2,1,GOMEZ DE ARTECHE,Madrid,Madrid,40.3711403,-3.7517694,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2000.0,{'typology': 'flat'},False
3789,331000.0,chalet,209.0,False,6,3,Paseo del Arroyo,Madrid,Móstoles,40.3095858,-3.9348627,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1584.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False
3790,176000.0,flat,96.0,True,3,1,Calle de Avefría,Madrid,Madrid,40.3818854,-3.730842,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1833.0,{'typology': 'flat'},False
3791,420000.0,flat,163.0,True,3,2,Avenida del parque,Madrid,Tres Cantos,40.6015094,-3.7068115,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2577.0,{'typology': 'flat'},False
3792,330030.0,flat,83.0,True,3,1,Paseo de Santa María de la Cabeza,Madrid,Madrid,40.3999844,-3.7022366,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3976.0,{'typology': 'flat'},False
3793,209900.0,chalet,195.0,False,4,3,"Calle de la Redondilla, 7",Madrid,Torrelaguna,40.8289149,-3.5383997,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1076.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
3794,164000.0,flat,59.0,True,3,1,"Calle de la Constitución, 51",Madrid,Alcobendas,40.5429581,-3.6375318,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2780.0,{'typology': 'flat'},False
3795,166000.0,flat,62.0,True,2,1,Calle de Miranda de Arga,Madrid,Madrid,40.4754378,-3.6489145,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2677.0,{'typology': 'flat'},False
3796,350000.0,flat,80.0,True,2,1,Calle de Alcántara,Madrid,Madrid,40.4317473,-3.6734614,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",4375.0,{'typology': 'flat'},False
3797,420000.0,flat,163.0,True,3,2,Avenida del parque,Madrid,Tres Cantos,40.5990545,-3.706388,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2577.0,{'typology': 'flat'},False
3798,304000.0,flat,81.0,False,4,2,Calle Embajadores,Madrid,Madrid,40.3955397,-3.6969128,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3753.0,{'typology': 'flat'},False
3799,525000.0,chalet,350.0,False,7,3,Cerro Alarcón,Madrid,Valdemorillo,40.4675592,-4.0829926,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1500.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3800,145000.0,flat,64.0,True,3,1,miralmonte,Madrid,San Lorenzo de El Escorial,40.5964602,-4.1378731,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2266.0,{'typology': 'flat'},False
3801,382375.0,flat,138.0,True,3,2,Calle Timón,Madrid,Madrid,40.4737339,-3.5878379,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2771.0,{'typology': 'flat'},False
3802,265000.0,chalet,120.0,False,3,3,Griñón,Madrid,Griñón,40.2195584,-3.8538371,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2208.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
3803,160000.0,penthouse,160.0,True,4,1,Venturada,Madrid,Venturada,40.7966027,-3.6217674,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1000.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",False
3804,1495000.0,chalet,482.0,False,6,6,barrio Conde Orgaz-Piovera,Madrid,Madrid,40.4552025,-3.6499828,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3102.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
3805,1050000.0,flat,265.0,True,5,3,Calle de los Gavilanes,Madrid,Madrid,40.4784878,-3.7396206,renew,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3962.0,{'typology': 'flat'},False
3806,58045.0,flat,116.0,True,2,2,"oliva, 22",Toledo,Recas,40.0561129,-3.9925844,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",500.0,{'typology': 'flat'},False
3807,179000.0,flat,100.0,True,3,1,san isidro,Madrid,Valdemoro,40.1927608,-3.6767569,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1790.0,{'typology': 'flat'},False
3808,519990.0,chalet,340.0,False,4,3,Rivas Urbanizaciones,Madrid,Rivas-Vaciamadrid,40.3736907,-3.5233615,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1529.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3809,275000.0,flat,108.0,True,4,2,Calle Curití,Madrid,Madrid,40.4721701,-3.6352278,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2546.0,{'typology': 'flat'},False
3810,179000.0,chalet,303.0,False,4,2,Calle sagunto,Toledo,Palomeque,40.1323768,-3.9715034,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",591.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3811,209000.0,flat,103.0,False,3,2,Calle del Pino Canario,Madrid,Navalcarnero,40.299811,-3.9796348,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2029.0,{'typology': 'flat'},False
3812,1750000.0,chalet,670.0,False,6,4,Calle Valle del Roncal,Madrid,Boadilla del Monte,40.4372578,-3.9114689,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",2612.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3813,199000.0,flat,62.0,False,3,1,Av. de Valladolid,Madrid,Madrid,40.4288617,-3.7287695,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3210.0,{'typology': 'flat'},False
3814,237260.0,flat,105.0,True,4,2,Este,Madrid,Móstoles,40.3237014,-3.8490501,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2260.0,{'typology': 'flat'},False
3815,19000.0,chalet,121.0,False,3,1,vallejo,Guadalajara,Horche,40.5642523,-3.0651656,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",157.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",{'groupDescription': 'Destacado'}
3816,136500.0,flat,38.0,True,1,1,Plaza Barbatain,Madrid,Madrid,40.3768727,-3.7376675,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3592.0,{'typology': 'flat'},False
3817,469000.0,flat,148.0,True,3,2,Calle del Caribe,Madrid,Madrid,40.4429196,-3.6563413,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3169.0,{'typology': 'flat'},False
3818,138000.0,flat,90.0,False,3,2,"Calle de Castillejos, 9",Madrid,Madrid,40.4560448,-3.7065657,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1533.0,{'typology': 'flat'},False
3819,50800.0,chalet,177.0,False,3,2,Calle Segovia s/n,Toledo,Chozas de Canales,40.0926282,-4.0464746,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",287.0,{'typology': 'chalet'},False
3820,91000.0,flat,102.0,True,1,1,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,40.5944721,-4.1479799,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",892.0,{'typology': 'flat'},False
3821,1225000.0,chalet,1250.0,False,9,8,"Calle asturias, 21",Madrid,Villaviciosa de Odón,40.357399,-3.8754036,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",980.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3822,73700.0,duplex,82.0,False,2,1,Centro,Madrid,Arganda,40.3029476,-3.4459013,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",899.0,"{'typology': 'flat', 'subTypology': 'duplex'}",False
3823,79000.0,duplex,120.0,True,2,2,Paseo de Aranjuez,Toledo,Yepes,39.9033362,-3.6163129,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",658.0,"{'typology': 'flat', 'subTypology': 'duplex'}",False
3824,349000.0,flat,57.0,False,2,1,Calle José Antonio s/n,Toledo,Ciruelos,39.9374071,-3.6157255,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",6123.0,{'typology': 'flat'},False
3825,66700.0,flat,70.0,False,2,1,Calle José del Pino Jiménez s/n,Madrid,Madrid,40.3454308,-3.7143206,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",953.0,{'typology': 'flat'},False
3826,57200.0,chalet,193.0,False,6,2,Noblejas,Toledo,Noblejas,39.9769931,-3.4396305,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",296.0,{'typology': 'chalet'},False
3827,75000.0,flat,605.0,True,5,3,"Calle Escarchada, 25",Madrid,Belmonte de Tajo,40.1344792,-3.3379556,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",124.0,{'typology': 'flat'},False
3828,1370000.0,flat,258.0,True,5,3,Calle de Serrano,Madrid,Madrid,40.4546242,-3.680156,renew,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",5310.0,{'typology': 'flat'},False
3829,32000.0,flat,72.0,False,3,1,Calle Francisco de Medina y Mendoza s/n,Guadalajara,Cabanillas del Campo,40.6283925,-3.2213835,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",444.0,{'typology': 'flat'},False
3830,50000.0,flat,80.0,True,2,1,Calle José Peña,Toledo,Ocaña,39.9524606,-3.4958492,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",625.0,{'typology': 'flat'},False
3831,24500.0,chalet,160.0,False,3,1,"Cuesta Derrumbaderos, 16",Toledo,Noblejas,39.9801232,-3.4428856,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",153.0,{'typology': 'chalet'},False
3832,35000.0,flat,56.0,True,1,1,Jose María Peña,Toledo,Ocaña,39.9559511,-3.4983367,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 2000.0}",625.0,{'typology': 'flat'},False
3833,92000.0,flat,61.0,True,3,1,LEGANES,Madrid,Humanes de Madrid,40.2571475,-3.8260982,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1508.0,{'typology': 'flat'},False
3834,28600.0,flat,50.0,False,2,1,Yeles,Toledo,Yeles,40.12057,-3.80346,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",572.0,{'typology': 'flat'},False
3835,92000.0,flat,61.0,False,3,1,Humanes de Madrid,Madrid,Humanes de Madrid,40.2578234,-3.8263388,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1508.0,{'typology': 'flat'},False
3836,1100000.0,flat,130.0,True,3,2,barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,40.4401053,-3.6993799,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",8462.0,{'typology': 'flat'},False
3837,1100000.0,chalet,829.0,False,4,3,Carretera de Galapagar a Navata,Madrid,Galapagar,40.5928779,-3.9876024,renew,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1327.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3838,121500.0,flat,121.0,True,4,1,Noreste,Madrid,Torrejón de Ardoz,40.4672608,-3.4578722,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1004.0,{'typology': 'flat'},False
3839,2000000.0,penthouse,142.0,True,3,1,Puerta del Sol s/n,Madrid,Madrid,40.4169473,-3.7035285,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",14085.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",{'groupDescription': 'Top'}
3840,125000.0,flat,46.0,True,1,1,barrio Palomeras sureste,Madrid,Madrid,40.3816131,-3.6507221,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2717.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
3841,265000.0,chalet,600.0,False,7,4,"Calle REAL, 52",Madrid,Cabanillas de la Sierra,40.8217037,-3.6265608,renew,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",442.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3842,299000.0,flat,90.0,True,3,2,esperanza,Madrid,Las Rozas de Madrid,40.4933878,-3.875271,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3322.0,{'typology': 'flat'},False
3843,490000.0,duplex,152.0,True,4,3,Avenida de Talavera de la Reina,Madrid,San Sebastián de los Reyes,40.557254,-3.6391344,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",3224.0,"{'typology': 'flat', 'subTypology': 'duplex'}",False
3844,1500000.0,flat,160.0,True,5,4,Avenida de Alberto Alcocer,Madrid,Madrid,40.460699,-3.6800704,renew,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",9375.0,{'typology': 'flat'},False
3845,90000.0,penthouse,94.0,True,2,2,"Calle Bailén, 34",Toledo,Yuncler,40.0419432,-3.8977922,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",957.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",False
3846,2489000.0,flat,207.0,True,3,3,barrio Recoletos,Madrid,Madrid,40.4283819,-3.684125,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",12024.0,{'typology': 'flat'},False
3847,2600000.0,chalet,1386.0,False,9,13,Abantos - Carmelitas,Madrid,San Lorenzo de El Escorial,40.5830645,-4.1646341,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1876.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3848,227000.0,flat,624.0,False,10,5,"Calle Escuelas, 2 -4",Toledo,Yepes,39.908715,-3.6251422,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",364.0,{'typology': 'flat'},False
3849,225000.0,duplex,210.0,True,3,2,amargura,Madrid,Cercedilla,40.7440186,-4.0556588,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 90000.0}",1071.0,"{'typology': 'flat', 'subTypology': 'duplex'}",False
3850,695000.0,chalet,437.0,False,1,1,Carretera Madrid-Toledo,Toledo,Olias del Rey,39.9579481,-3.980944,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1590.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3851,503000.0,flat,305.0,True,4,4,"LORENZO BOSQUET, 54",Madrid,Coslada,40.427675,-3.5381238,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 7500.0}",1649.0,{'typology': 'flat'},False
3852,75000.0,chalet,133.0,False,2,1,Cedillo del Condado,Toledo,Cedillo del Condado,40.1156902,-3.9236132,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",564.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
3853,68000.0,penthouse,70.0,True,1,1,"Calle Cervantes, 21",Toledo,Yuncler,40.0417885,-3.897633,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",971.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",False
3854,54000.0,flat,114.0,False,3,2,Casarrubios del Monte,Toledo,Casarrubios del Monte,40.1845488,-4.0420576,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",474.0,{'typology': 'flat'},False
3855,120000.0,flat,54.0,True,3,1,Calle Pensamiento,Madrid,Getafe,40.316723,-3.7245335,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2222.0,{'typology': 'flat'},False
3856,55000.0,flat,114.0,True,5,2,Casarrubios del Monte,Toledo,Casarrubios del Monte,40.1890582,-4.0372009,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",482.0,{'typology': 'flat'},False
3857,139400.0,flat,108.0,False,2,2,Calle de la Cruz Antigua,Madrid,Ciempozuelos,40.1554296,-3.6184416,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1291.0,{'typology': 'flat'},False
3858,30000.0,countryHouse,54.0,False,2,1,Empedrada,Guadalajara,Driebes,40.2471928,-3.0442835,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",556.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",False
3859,56900.0,flat,70.0,True,2,1,Magán,Toledo,Magán,39.9608544,-3.9337104,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",813.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
3860,195000.0,chalet,260.0,False,4,2,Carranque,Toledo,Carranque,40.202845,-3.9358633,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",750.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3861,148500.0,chalet,237.0,False,5,3,Calle la Encomienda,Toledo,El Viso de San Juan,40.141346,-3.9193389,renew,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",627.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False
3862,105000.0,penthouse,103.0,True,3,2,"Calle Bailén, 34",Toledo,Yuncler,40.0419432,-3.8977922,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1019.0,"{'typology': 'flat', 'subTypology': 'penthouse'}",False
3863,595000.0,flat,204.0,True,3,2,barrio Guindalera,Madrid,Madrid,40.4284594,-3.6661444,renew,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2917.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
3864,59000.0,chalet,210.0,False,2,1,"Calle Toledo, 49",Toledo,Fuensalida,40.0527341,-4.2080371,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",281.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",{'groupDescription': 'Destacado'}
3865,152500.0,flat,88.0,True,3,1,Calle Cervantes,Madrid,Getafe,40.3049669,-3.7350639,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1733.0,{'typology': 'flat'},False
3866,84000.0,flat,94.0,True,3,2,Calle Pablo Casals,Madrid,Parla,40.2326153,-3.7722584,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",894.0,{'typology': 'flat'},False
3867,89200.0,flat,239.0,True,3,1,Carretera Toledo Valmojad,Toledo,Arcicollar,40.0621503,-4.1156975,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",373.0,{'typology': 'flat'},False
3868,103600.0,flat,72.0,False,3,2,Calle Margarita Xirgu s/n,Guadalajara,Guadalajara,40.6498068,-3.1565853,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1439.0,{'typology': 'flat'},False
3869,119600.0,flat,81.0,True,2,1,Calle de Villajoyosa,Madrid,Madrid,40.352894,-3.6916165,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1477.0,{'typology': 'flat'},False
3870,102478.0,flat,49.0,True,2,1,Calle Juan Pascual,Madrid,Madrid,40.4337772,-3.6392348,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2091.0,{'typology': 'flat'},False
3871,88800.0,flat,58.0,True,3,1,Calle de López Grass,Madrid,Madrid,40.3983099,-3.6595547,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1531.0,{'typology': 'flat'},False
3872,162367.0,chalet,188.0,False,3,2,Calle Fuentecillas,Toledo,Cedillo del Condado,40.1271444,-3.922502,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",864.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3873,103600.0,flat,55.0,True,3,1,Calle de José Bielsa,Madrid,Madrid,40.3825622,-3.7071413,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1884.0,{'typology': 'flat'},False
3874,375612.0,chalet,384.0,False,4,4,Calle de los Fresnos,Madrid,Serranillos del Valle,40.2073513,-3.8730306,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",978.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3875,183500.0,flat,84.0,True,1,1,Calle de la Era,Madrid,Mejorada del Campo,40.4000123,-3.488529,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2185.0,{'typology': 'flat'},False
3876,140000.0,flat,77.0,True,3,1,Calle Álava,Madrid,Fuenlabrada,40.2939397,-3.7982054,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1818.0,{'typology': 'flat'},False
3877,113000.0,flat,76.0,True,3,1,Calle Pardo de Santallana,Madrid,Collado Villalba,40.6321929,-4.0119245,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1487.0,{'typology': 'flat'},False
3878,121000.0,flat,74.0,True,2,1,Calle de Paterna,Madrid,Madrid,40.3425443,-3.6851262,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1635.0,{'typology': 'flat'},False
3879,92317.0,flat,53.0,True,3,1,Calle del Lago Van,Madrid,Madrid,40.4050755,-3.6073791,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1742.0,{'typology': 'flat'},False
3880,120000.0,chalet,235.0,False,4,3,"Plaza Pilar, 3",Toledo,Numancia de la Sagra,40.0748679,-3.8551779,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",511.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
3881,110833.0,flat,70.0,True,3,1,Calle de las Alpujarras,Madrid,Leganés,40.3281843,-3.7474068,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1583.0,{'typology': 'flat'},False
3882,124242.0,flat,123.0,True,3,2,Calle Hayedo,Guadalajara,Yebes,40.5972099,-3.10754,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1010.0,{'typology': 'flat'},False
3883,187852.0,flat,81.0,True,4,1,Calle del Poeta Blas de Otero,Madrid,Madrid,40.4229045,-3.6575277,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2319.0,{'typology': 'flat'},False
3884,109000.0,flat,63.0,True,3,1,Calle de San Claudio,Madrid,Madrid,40.3909367,-3.6425902,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1730.0,{'typology': 'flat'},False
3885,120000.0,chalet,292.0,False,4,2,Calle Pilar,Toledo,Numancia de la Sagra,40.0748029,-3.854904,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",411.0,{'typology': 'chalet'},False
3886,120619.0,flat,88.0,True,2,2,Paseo del Prado,Madrid,Valdemoro,40.192174,-3.6674721,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1371.0,{'typology': 'flat'},False
3887,205500.0,chalet,219.0,False,4,3,Calle Murillo,Madrid,Casarrubuelos,40.1722162,-3.8291183,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",938.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
